"k","id","naraComp","naraAcc","wordAcc","nonwordAcc","woldComp","f8age","f9age"
"1","ALSPAC0424",45.1562893544734,31.5153348124862,7.71607904701488,7.32865321624918,16.2096379810929,104.979766133592,119.124943004582
"1","ALSPAC0425",31.1313466834095,21.3108896053368,8.09623115137904,8.37249949958467,15.574340197654,106.57889780667,120.36503276757
"3","ALSPAC0426",20.5628633047623,35.3339269668091,10.347783065558,9.17833045770867,9.92615021310812,104.157146355437,118.115386864651
"1","ALSPAC0427",36.1039252884586,29.0718771878935,7.84417744459679,6.72206498661017,10.6834471396038,104.732548444993,126.04782006724
"2","ALSPAC0428",10.4804868566829,61.6714661575213,5.55283501846664,4.86238162758844,NA,103.496865140101,119.530944155492
"1","ALSPAC0429",27.6847454558256,25.1202249955158,7.5161670776936,NA,9.41714521570404,99.1942589162871,113.650377849277
"2","ALSPAC0430",13.1386606273436,54.0165363775084,4.02158806947607,1.45262489734766,3.3455547380952,105.353759069696,116.710859383405
"2","ALSPAC0431",12.8912840213055,78.7015947684061,2.17062099585487,NA,NA,94.3688551926389,129.660340440239
"3","ALSPAC0432",24.8804850154272,40.8804792901125,7.48859622437314,5.95768519311508,6.40691521052283,106.614955618979,125.676802354687
"1","ALSPAC0433",47.0924445262061,26.670873397309,9.18562464467105,7.67962673796688,10.8014342719074,104.129883240209,127.590044479401
"3","ALSPAC0434",25.8055395053899,35.9389673827492,7.80514637049154,5.72507963335772,8.90501600911562,104.089972277762,119.919009553396
"1","ALSPAC0435",27.876736336845,41.4007844394261,NA,7.19008573297077,12.8683582433411,100.895804251352,123.098707145402
"2","ALSPAC0436",5.65821971745347,68.3436961533794,4.82315535560817,1.4022820648022,0.0364738150420569,99.5042828430018,113.545648172432
"1","ALSPAC0437",30.5409368087032,40.6891036773145,7.16991446090249,7.79543161131759,9.70726737525541,104.649245787464,115.251933254467
"2","ALSPAC0438",0.626114042210604,80.9635546429607,2.87704102589735,3.96343033766696,2.81505399779203,97.5064002295766,108.158495773703
"1","ALSPAC0439",26.9051665594046,28.4397749805863,8.85019889451832,7.35612118798322,4.7080278345037,99.6753952997918,117.517006520305
"1","ALSPAC0440",30.7707994969645,31.5713880747923,9.02983372682295,8.44558058969455,11.2153056973752,100.054460869087,113.988587169138
"1","ALSPAC0441",42.5544104809861,22.9256938062309,10.9032109962581,8.007579657597,6.17298692825968,106.211064010551,128.024306286683
"1","ALSPAC0442",48.7262135364549,35.3505623389637,7.24699180890244,7.22116937125588,10.5261656338549,105.383909538241,115.892562868325
"1","ALSPAC0443",30.3862396085355,33.3164119252739,8.7877171928032,6.74548710830149,10.3600136430812,110.155296278879,110.66575454167
"1","ALSPAC0444",35.4984392290038,25.9153779847049,10.6872035114089,9.81168013626876,10.1519646958331,99.2992719807396,130.236842328329
"1","ALSPAC0445",27.9635250173417,27.7695833368651,7.90100623365076,7.25295990512959,12.2461604295405,102.958100522959,115.350074205309
"2","ALSPAC0446",14.985113481438,59.1879350264243,4.51284137800313,4.86339439452408,7.91957399237729,98.3691208951541,116.68182946437
"3","ALSPAC0447",24.1111586488706,45.9391965325289,11.6750054536497,7.13521248846463,6.6524103005874,101.606260123114,123.057423080374
"2","ALSPAC0448",0.243430048305797,73.4234664856957,3.08143548058566,0.362564163075762,0.57516456006431,98.2271358678523,119.668280676154
"1","ALSPAC0449",20.5184952765163,28.9643162881936,7.93551318841627,8.06144172549758,6.67358053242007,110.277771959555,120.872937947431
"1","ALSPAC0450",41.4527625188767,33.4130439168467,8.38112605461606,7.73087712642008,8.13392873450884,103.472397077264,119.150611975346
"3","ALSPAC0451",21.5037403669866,34.7771157037746,9.98404980469927,7.8815568526176,7.19474098620653,96.9384942227525,121.488251376773
"3","ALSPAC0452",20.1179400980742,57.0298898307501,2.1904494956545,1.3480149631685,6.29823931443839,105.863353681578,117.329628713133
"1","ALSPAC0453",32.5411027237929,29.6855101817304,7.60283809581702,7.32548466324184,7.944131237213,107.393684067329,125.212132300371
"1","ALSPAC0454",43.1745226781041,26.3712049975404,9.69329120227885,9.05021244306156,9.18373288750075,102.457664241951,126.606334565415
"1","ALSPAC0455",42.2189441743821,28.7547405500002,9.9178763915278,9.38613790142623,7.76038422977173,107.222793810121,120.158847451799
"1","ALSPAC0456",36.3514194176577,28.1955325922313,9.40458283595793,7.63099175254719,10.0052550560938,96.0021373479511,120.929597924895
"1","ALSPAC0457",30.78919471867,36.7158616842903,7.90803710756292,NA,12.9104041697175,109.803754033567,114.537628103196
"2","ALSPAC0458",3.69179868068097,67.0417389279676,1.63560526962943,0.570121099935081,-0.0309191439234038,99.2523206750158,120.417415085515
"1","ALSPAC0459",32.6736158156842,22.4287135174531,9.06119113229569,8.58703387632894,12.6906843449305,99.5845678661735,120.530893969988
"2","ALSPAC0460",14.0325812639175,53.8142032363241,5.08663412539681,2.66531183467944,6.04337576236716,100.215505581643,116.939455191918
"1","ALSPAC0461",37.0773425367739,26.7775684042988,9.94565788158103,9.91472613515025,8.36005995447734,108.258960599486,116.458877846
"1","ALSPAC0462",40.8477860488889,29.2295841829242,9.1724604086832,8.19562620740252,14.3613828752697,108.883385448622,118.727451919824
"1","ALSPAC0463",27.548867454247,32.6270632201607,9.12322421078894,7.49472038859802,5.22354022789313,101.794212348938,121.353638875613
"3","ALSPAC0464",27.8496132971512,41.2182043487905,5.78113752762076,4.56764863983139,11.0563568556313,96.2126013320023,124.760261347826
"2","ALSPAC0465",11.865720807778,55.2116351375093,4.17143814405985,3.74393694245034,2.97849993877929,105.307157591086,119.043583257424
"1","ALSPAC0466",30.1540475953373,24.873927566628,9.619548694629,7.39472300938722,6.01582775531446,110.804307760299,121.223389889353
"1","ALSPAC0467",43.1481390793374,25.3283617293813,11.140642457245,8.7785764640497,12.5891452154623,105.193845610586,118.381962318784
"1","ALSPAC0468",35.0524518317847,32.8887989005284,8.5674186420225,7.83817720115831,8.45725141695073,98.0891659070615,116.691878055676
"1","ALSPAC0469",49.75125100708,26.3471814618385,NA,10.0099915589458,15.6440915550931,102.306929702537,122.0381356621
"1","ALSPAC0470",29.9765308652641,28.302756987232,8.2348730787747,7.49810438245011,5.17690392550401,104.258981740219,117.987481403728
"3","ALSPAC0471",17.5748328214256,53.6536138617457,4.20486864764503,3.19279201541543,7.03087399684541,100.736385327247,119.311023314484
"2","ALSPAC0472",3.95021749124193,65.1736180090803,2.06897447003886,3.43248627599555,3.40604259724795,104.141775220361,117.906754967839
"2","ALSPAC0473",9.84832141776391,61.2272490073343,5.03067492306086,2.14229710667694,0.667284842881807,103.465479152122,116.22614141905
"3","ALSPAC0474",14.8969712681829,47.9001618356269,8.27402608010524,6.4359559612839,4.69539093214955,101.871178607077,113.018248599159
"2","ALSPAC0475",8.34986820412919,72.3729984985557,-0.232191855329537,1.03513150000485,0.916000527950268,100.62676098572,117.192403514371
"1","ALSPAC0476",52.4502572044336,24.0492250536734,8.11989031706184,6.23841924773807,11.576712342084,98.7921166787916,120.736048765999
"1","ALSPAC0477",38.730194399207,27.8425332491084,10.0478696422658,8.08316542710207,9.9497864724789,100.01938220567,130.65804696017
"1","ALSPAC0478",38.9392746668822,32.8871254097691,8.98256540740137,8.33369602287888,13.7364159935392,106.693145646183,118.537680121926
"3","ALSPAC0479",27.555152633972,49.6392102839239,6.65669903441107,5.98454980992067,9.12081640647807,103.423394445018,121.4634735787
"3","ALSPAC0480",9.72786597565681,61.8384968029929,3.91700933101419,1.58193991515341,1.92743957517132,102.746430697497,118.005919003446
"2","ALSPAC0481",12.4219604170175,37.5832354648624,5.48287235683962,4.37087284734131,2.38090491767699,101.259320057867,115.4628621515
"1","ALSPAC0482",25.0441632838135,26.5992427353334,8.96326814049706,9.10315799400089,7.00823823717339,102.251139331142,122.411107197617
"2","ALSPAC0483",-0.101611853950873,57.9725485720833,5.39300619343698,4.47384927116002,NA,103.058252261347,117.561973318606
"1","ALSPAC0484",18.1320232888983,28.641349972352,9.43303030169034,8.37191612061935,6.88115921491863,101.48696094326,113.998687107928
"2","ALSPAC0485",13.5455216598415,63.5485169010093,7.15882626641922,3.41123740322798,8.329789152524,101.370497948567,111.885289945436
"1","ALSPAC0486",49.0476877577072,38.0272378366413,7.65331727646608,8.12999535062928,11.4419068659718,98.8262695048064,122.320969881765
"1","ALSPAC0487",4.04830846740453,45.9390592181369,6.9180156834455,5.20300021741133,1.22230336820066,106.68187860049,120.8154311371
"2","ALSPAC0488",9.00638424127136,76.5509273585048,1.96965542538114,-0.440739956393295,11.5980403498477,98.4004417509362,112.540852895932
"1","ALSPAC0489",26.7624433382324,29.2239662112604,10.4295496856561,8.50124939986358,11.8968263899858,104.076353772277,125.093764681628
"1","ALSPAC0490",43.269334175879,32.0999594799675,8.71779065790534,7.44964023036863,NA,104.559788106642,114.873266691012
"2","ALSPAC0491",17.8029741412432,47.5876553301403,5.74830272291709,5.64854257039074,5.84016974838161,95.07463467012,123.595110433243
"1","ALSPAC0492",22.5704830847516,22.6804188863803,9.95005951045806,9.4541759169196,8.56015499270476,99.1166802784723,122.923526242494
"2","ALSPAC0493",3.68745374571815,61.8516198898462,2.05299517756271,5.65245840171546,4.40123231195864,98.3667547589201,117.115473133585
"1","ALSPAC0494",43.9792457719544,20.2593003293359,9.13561301379867,8.64691013966126,7.66400743165958,109.083083296427,127.765796993086
"1","ALSPAC0495",68.1543693047132,30.1973123211875,6.92118566881448,5.7884659907281,13.8083299304899,104.510442788019,120.810835297879
"2","ALSPAC0496",21.0233693735699,66.0783039751077,4.83877503706411,0.521944893030758,NA,105.519336594826,112.120075785923
"1","ALSPAC0497",31.3510077443443,26.6870974480139,9.63866198019936,8.27413886009163,3.28046231836492,99.7418511311043,126.373332214455
"1","ALSPAC0498",56.9797690707731,31.3603576315265,10.327858875773,9.32032594890236,NA,106.427529210301,120.06596930402
"2","ALSPAC0499",10.6101209275729,58.4428394869063,2.05453404675301,3.43136688821882,5.92092040346149,99.7657319047753,119.805100750818
"1","ALSPAC0500",26.8817316857601,30.4535835448202,8.49479649121496,6.69839559392833,8.80760727185937,103.79265949623,122.761665129102
"1","ALSPAC0501",19.1744927867923,35.9313220310332,8.42366502269999,7.24790932160937,7.07429246951189,105.584936937787,128.091185278306
"2","ALSPAC0502",12.8011845907819,61.8148679282718,5.11011637734769,4.02322125661759,2.4020171870778,102.828600952387,117.674917534043
"1","ALSPAC0503",45.2532896043932,22.694627952114,9.54879906794065,9.5822976735981,10.4448895339383,106.897829852431,112.056526190746
"2","ALSPAC0504",4.84021015943906,66.8207455463606,2.43032529492399,-0.415560298421208,4.54624856848213,97.5687058325162,113.966019865869
"3","ALSPAC0505",18.1344582160442,53.9137805333107,7.46483096723822,9.23001530846729,3.82949039010956,110.858214019771,119.017765545999
"1","ALSPAC0506",39.7221299279955,25.3714275131182,9.49979495543953,7.97798902550378,10.4937217147743,102.093277317271,118.123603144824
"3","ALSPAC0507",22.109800886109,42.3930112741352,6.63785926217373,3.95886225108632,3.69406571415528,96.3440215952624,115.667694396308
"1","ALSPAC0508",23.846093674755,36.3130348938257,8.34312414364589,6.55480541650946,4.84688366561348,97.8555864579579,122.700676437993
"1","ALSPAC0509",36.7970358143412,31.9426535170791,8.24801604126612,7.12139116305156,12.3098089870959,93.8981360674812,122.834986188916
"2","ALSPAC0510",22.896135514405,42.9190205044822,5.4058570571801,2.837848105328,13.5942991686241,103.141409522029,116.578590561635
"2","ALSPAC0511",6.89230378154982,51.7023258167986,6.36662517026121,5.11068156728745,3.53517470803697,103.012398480687,111.74932076497
"1","ALSPAC0512",47.719604312544,28.4324616879739,9.05646623176789,6.94573296798931,11.7245658760062,101.052830885985,118.298703676023
"1","ALSPAC0513",36.3699151442866,25.6148137339574,8.80711118957448,7.44302362912675,13.5570397138215,107.11670616599,124.863166064761
"3","ALSPAC0514",13.6325489846698,56.8591486116343,5.26295588510817,1.61838912930906,7.81259770157984,103.696407931435,122.944103753514
"1","ALSPAC0515",30.2767865637604,26.7903393150189,9.47055644392773,8.09099036221269,6.35681054384004,102.59045078001,122.618661087594
"2","ALSPAC0516",15.1278926769931,49.3953584740765,4.51005116989831,3.30891442055936,6.67086903809232,102.416831600637,117.391504903829
"2","ALSPAC0517",13.7419656466396,43.9924402385872,3.73661832590674,1.77339877580132,8.03502551749942,103.403022924846,120.365180428819
"1","ALSPAC0518",35.210857492099,38.5875093092231,9.38157760596137,7.86237377140982,6.60542848545386,101.579183019552,118.375527783079
"1","ALSPAC0519",30.9773616442456,33.224834373822,9.24562499236748,7.85431557308729,8.06095667395332,106.181960089676,122.07334440499
"1","ALSPAC0520",36.1915363497252,21.8626371720087,9.73477605103321,8.26896197675116,6.9923511204641,99.8558614488734,122.665079263593
"1","ALSPAC0521",29.8641340142053,42.9706220827014,8.72290928632451,7.28260275858241,10.5980543896943,99.4204518255707,124.911273825179
"1","ALSPAC0522",34.8790108655988,28.8001558865327,8.73949395569399,7.77084430757563,10.0017230670251,103.136215796937,118.752402876588
"3","ALSPAC0523",16.9590034262162,63.6190808234963,4.43454410641564,5.08894918359814,4.51128102131044,95.667038392218,120.558541439461
"1","ALSPAC0524",11.4057632273245,42.619279880562,7.61533316183885,6.63541586762764,3.46719866171138,105.449437677339,119.142457757125
"1","ALSPAC0525",33.4032244267928,30.0132845920051,8.73766077296735,7.87880426809348,10.8355885933834,107.900179505743,124.567405792847
"1","ALSPAC0526",31.6413186078605,35.0035461549599,8.77763947388054,7.78909166398735,8.57731103367186,94.3743799043835,120.70080591958
"3","ALSPAC0527",15.1863678128789,43.6896905444292,7.6836269338027,3.66845131703451,NA,100.91972000487,118.303908837314
"1","ALSPAC0528",44.4208912397849,28.7913677486385,10.3825955777694,10.1258246222459,13.4750211334019,105.428565188674,116.416014526698
"1","ALSPAC0529",44.7218106616139,26.6730030906705,11.0098506010734,10.2909317564686,11.3647659162146,104.451278875763,122.674585855343
"1","ALSPAC0530",46.0362566966244,24.3494322971266,10.1288967480414,9.32838980979144,11.4726056775845,104.862683896294,127.992031425885
"2","ALSPAC0531",11.3300124717674,69.0577233816866,3.23493594361035,-1.22360282350743,NA,104.730656535672,121.647877309344
"1","ALSPAC0532",45.2736891912998,34.4869693019185,9.44051222213578,8.72414865138787,8.47857965014633,104.951721066236,123.018676173912
"1","ALSPAC0533",45.111691074268,28.7321440039345,10.0548153473652,8.48041658624967,12.3355308632674,110.820854582342,126.47492914112
"1","ALSPAC0534",36.9028647970657,35.0094973388242,9.33739113475439,8.01253667162601,13.9895033156099,107.051085986113,125.703409128242
"3","ALSPAC0535",28.1539710959753,53.9361037055288,8.07046936137491,6.0487286989092,7.8550206488648,106.369737372105,116.164112623804
"2","ALSPAC0536",13.3317627930903,58.7832879069597,2.8987337505233,3.0728315161753,8.64089038127618,99.315249194214,123.264280409967
"1","ALSPAC0537",40.8052211033568,30.6844404805448,9.02360870394285,7.81854767932836,15.3028247788861,107.12900972676,123.416864871768
"3","ALSPAC0538",8.89977346440989,47.9619436087086,6.53582759025894,2.39622539818975,2.56583604735243,106.649648218181,111.843512501964
"1","ALSPAC0539",38.3507339320379,30.4217990041331,8.62682939760343,7.93827715039414,NA,104.818023126375,121.485958907683
"3","ALSPAC0540",10.1827679758916,52.6437306643201,NA,3.96105752841289,2.23993198060574,103.508950775458,122.235232778159
"1","ALSPAC0541",37.1985408012622,33.8482090938371,8.50479002285659,7.36387703626623,10.0343579950669,98.3319676530722,122.414291581885
"3","ALSPAC0542",23.5417841646807,33.6590995264195,9.35435882513403,7.54531413470993,6.19229700285087,100.253756548767,119.121042403157
"1","ALSPAC0543",41.1473105172458,25.3343029833786,9.77375613496318,9.00230591991373,11.4573152534329,108.034106170717,118.952735012868
"1","ALSPAC0544",25.3732692235756,29.836787349341,9.77535336342568,8.60914020086563,7.65812376617298,100.829552927978,118.853363499757
"3","ALSPAC0545",24.4565034023991,26.6411327426311,11.0139466352807,9.72958002803175,9.28486395284617,100.807179898366,122.692081092835
"3","ALSPAC0546",22.803838254069,43.0346046849717,6.0789778869555,4.75114803857791,NA,97.2267549229531,119.080321649852
"1","ALSPAC0547",28.0878649279927,35.2411054518268,9.38737931108399,8.95398768729739,8.93267072822474,107.675249258885,117.406266009351
"1","ALSPAC0548",29.1186620258715,35.0749470438018,8.85039187771627,7.95506853403173,10.7731804015776,106.373659757391,121.355741911056
"3","ALSPAC0549",24.4991922296503,38.3994783199951,8.79042278550653,6.76614540858708,7.15304851435595,103.716869306608,119.41007717751
"2","ALSPAC0550",6.80302598931799,60.5652270300401,5.56435644422933,NA,2.28173911976413,98.2191440713075,120.522506419614
"1","ALSPAC0551",30.2124487323827,32.8473627394336,7.91787394748029,8.13779002671703,6.57737979453189,97.0307366859056,127.037773713741
"2","ALSPAC0552",-1.1346842457753,58.6243538391457,4.23341783654965,1.54383287970986,-1.78866938249626,101.107026801989,117.198608042719
"2","ALSPAC0553",19.7990692700065,53.8440920399527,4.08031571403054,4.13662722589883,8.10739917004594,95.9942635747457,124.990161930348
"3","ALSPAC0554",18.3174334179958,45.6129880026362,8.35831851086028,6.26689812617219,8.39249152236196,100.265112941782,115.803837246246
"1","ALSPAC0555",43.1524380002581,22.4471702905368,10.6033659682081,9.45758982933248,12.7929927376618,109.841181874727,118.054346081803
"1","ALSPAC0556",25.2642820150346,30.095982790675,8.41797480782309,7.4379582211035,5.0179662230303,105.267567989858,123.289196901612
"2","ALSPAC0557",1.61203152862896,66.2520361078957,1.3345971637009,-0.980159842021657,3.45414575583531,96.0277500145489,114.501103399193
"1","ALSPAC0558",20.6604201391584,44.2401435309751,7.57154849960208,6.1224324098744,5.43682111264575,99.1991480776728,117.087935387873
"3","ALSPAC0559",31.2560011838499,43.4628539509786,9.34678764271794,5.16370590191078,8.21402017129048,109.654856213623,131.281201343588
"1","ALSPAC0560",36.9685124985737,32.3702154581808,7.75468467699271,8.23569287427215,9.43249418142104,104.299199845693,122.846110309038
"2","ALSPAC0561",9.56000077159847,52.7129706454618,6.09448017274605,5.503484453793,6.50446504641029,98.8862187279488,113.204440589114
"1","ALSPAC0562",46.2541517306777,22.7851641327783,9.6649281250788,9.62942693687707,NA,106.915732956939,117.066802588804
"3","ALSPAC0563",27.0773179929086,48.0529725007285,8.83761663308127,9.19040866817276,9.99488519748821,105.354202360983,122.154939347056
"3","ALSPAC0564",14.1597185236986,57.9759762059107,5.54504768726462,5.40110810250613,7.41889209222757,111.55529201192,116.889437234869
"1","ALSPAC0565",23.56922633424,42.0745859905705,7.41663204973432,6.22319828447906,8.6149207177233,101.712506304165,121.505836849322
"1","ALSPAC0566",39.1925096307167,31.8406519714967,8.78089501725701,8.68286186429233,15.2330710738883,108.297040736937,119.915440517405
"3","ALSPAC0567",16.2624551492977,53.786872779286,10.437168367649,8.23313896483713,7.33825516285698,101.984953685987,119.760717179949
"1","ALSPAC0568",30.5462731656255,45.9860317024934,6.54344656318102,5.0588298591379,13.2645748719087,101.408501159783,117.82866071363
"1","ALSPAC0569",31.0554347435265,29.5009528625742,8.93826327992914,7.67788588328259,7.83200310073252,103.02540586206,123.389122163892
"3","ALSPAC0570",25.1130565291308,44.1126425110305,7.22306921905795,6.00088001380275,8.82795079837017,104.737708408342,123.706150350059
"1","ALSPAC0571",43.4907791117771,20.6376907163403,9.41687910642291,8.19798118491786,5.70131714929433,100.686925177507,118.729685704111
"1","ALSPAC0572",25.4689635339124,35.2400861405936,8.8731768974702,7.440485592043,8.38817855892116,101.859547151707,120.620852387133
"1","ALSPAC0573",42.9750208958481,26.1018508119724,7.77492536863843,6.07401867408274,16.5587708132783,99.8040078494917,117.575574492787
"3","ALSPAC0574",33.2995252499152,41.6892009033915,8.60847185230364,6.87794405514793,14.910483221591,101.577254265221,121.151104429749
"2","ALSPAC0575",20.1868258244176,50.2590058985984,5.82209866000833,2.54872195740414,9.19152605921026,100.560722593936,114.616375584949
"3","ALSPAC0576",32.2918284184148,34.0699430195672,7.64449912662733,6.56477013625789,11.4706059752745,106.411483615859,117.775647554244
"1","ALSPAC0577",30.9128491428949,29.165607384119,8.97864212086766,7.84485619087325,7.93315128319075,101.043275190569,120.018280960208
"3","ALSPAC0578",25.7743584476442,51.2108695721525,7.26155872531865,5.42593966109832,10.0930101351862,107.821319707415,119.6933814588
"2","ALSPAC0579",2.04722546893836,69.7148619721294,0.692818020545006,0.155900306117735,3.4872828539789,102.038766863388,118.89513611448
"1","ALSPAC0580",58.1228092838627,27.9873414493433,9.54698930067454,9.14272753431217,12.0208403506451,106.362194677706,123.253943902605
"2","ALSPAC0581",5.65725395775502,76.2490413361804,1.42543635315018,1.45301523472777,2.62514394135332,98.9386211258966,118.199770793293
"2","ALSPAC0582",10.4962298994459,65.4464594754132,3.46600424707408,1.6457959488065,7.95235964854625,97.1094877273775,110.572423703918
"1","ALSPAC0583",22.768661789933,38.3848306179814,6.72762401707049,6.91393680030325,6.10895168426064,105.81645679528,122.074187371989
"1","ALSPAC0584",36.1555187520311,33.3407353833306,9.96143996909504,8.66927135730897,NA,97.2790841085639,122.763653993745
"1","ALSPAC0585",41.0351319002683,29.1629234288291,9.2571525359581,7.88586145981677,13.4342610015051,100.278051175163,119.237216642167
"3","ALSPAC0586",27.338088753697,48.3021437889433,7.83906064613849,5.56320580988618,9.40654903274132,102.081596842499,114.291930849533
"3","ALSPAC0587",22.6076670692956,47.9637884118644,4.75056595711759,1.97224119459887,5.66777587539696,104.52021733023,120.719886904036
"1","ALSPAC0588",32.112349674363,27.6150012618381,8.98461380448213,6.34518545612015,8.85889213146059,105.560192465928,124.518087154138
"3","ALSPAC0589",22.2328737927757,49.4150834628106,7.32090260145799,5.86550322321239,7.4401288623242,98.0240155543456,122.302562511157
"3","ALSPAC0590",19.4759737368527,46.242015447995,7.53646661947665,2.74636015107034,12.3907346271267,101.13261997284,115.043959357397
"1","ALSPAC0591",49.6638699625413,30.0269167667683,7.95897766958478,7.31846720322779,NA,101.531628498665,116.921423192921
"1","ALSPAC0592",26.9136600921378,34.1312217060121,9.26361487860987,8.25318862543624,7.15883214577168,100.89993943594,114.406091151056
"3","ALSPAC0593",25.4429034795343,48.887981053578,5.98846527092607,3.46352004950385,10.3004390769883,100.656976013099,120.147625444197
"3","ALSPAC0594",16.2963671058711,54.3326084199399,5.73378872563486,6.05103504587256,8.23866003524636,102.879027823237,124.053074637333
"1","ALSPAC0595",45.3477006769827,26.6596404129122,10.4825173241442,9.58058887080014,12.0946217641498,102.91101645153,122.497899447595
"1","ALSPAC0596",14.2516092332149,43.3477271433673,6.97108863365432,7.06004121905509,6.16041076232582,104.949635572846,120.651544105028
"1","ALSPAC0597",26.2127149761036,27.4448659642261,8.42370791313787,7.95770456038126,8.42565244172941,105.970813648479,123.052125377777
"2","ALSPAC0598",15.4232511561997,42.4765147193203,6.17358610818006,7.44247450947337,5.09792747491372,102.191548116935,115.418438359963
"1","ALSPAC0599",28.1646569037549,28.2428418416823,8.4443988473915,8.2387603547598,7.02390744219769,103.201366467908,124.947427215699
"1","ALSPAC0600",35.0031768164708,26.7428715234495,9.14120786836838,8.66114009205083,8.61888620632506,103.397044911007,122.513013610082
"1","ALSPAC0601",36.6882845289199,24.9697972134354,10.3433649565022,8.15322151442014,8.01884236867889,104.621560925044,119.166045229605
"1","ALSPAC0602",39.2194077334416,36.6519715471575,7.92081680872994,7.12305469436549,10.7965388593316,105.573406318569,118.041926952892
"2","ALSPAC0603",18.0977004121874,36.365623624346,8.81458396344162,7.01885253271462,NA,96.8801020022422,120.485325163087
"3","ALSPAC0604",17.8027739831628,45.9683190015628,6.61539326576571,5.34630399745776,7.27152103638799,96.8675066281624,113.960064464259
"2","ALSPAC0605",12.3789292326546,48.5135142035977,2.68223258616915,0.494080656032548,2.82992290967947,101.617754346038,119.051174642174
"3","ALSPAC0606",19.913303547831,55.610682416858,8.05628779528543,4.44736120434449,4.30122028203315,105.189347673225,118.860297973614
"1","ALSPAC0607",17.2189544397586,26.0594790707585,8.99491521787441,8.15195066843299,NA,98.2207400955165,113.518230191896
"1","ALSPAC0608",23.626483920111,35.7084323895164,8.57315071055362,8.18988046965988,6.04216029948565,108.179285058849,118.477779441058
"1","ALSPAC0609",55.385093195204,29.4959027542724,9.0518260402144,7.26729325591322,9.82139251147681,99.8889604794582,111.832160413615
"1","ALSPAC0610",42.786742005424,24.4709642962444,9.62828036734871,8.54517227955256,11.1525230500407,101.53621132645,121.353385443108
"1","ALSPAC0611",53.2184611380921,25.8862356425266,10.2965478410359,8.54898389972505,13.537003172937,98.0318995635831,120.378102489928
"1","ALSPAC0612",35.1040640427117,22.2837072553234,10.7579041072044,10.1796257379741,11.4656723317822,108.416676601008,126.880506797286
"3","ALSPAC0613",21.0142290498406,52.4157547455699,8.96817982762862,7.99701842567106,8.52317616719457,109.618636046389,121.083239789119
"1","ALSPAC0614",28.4343986195098,31.2516277970238,9.22226310446879,7.99476171093965,10.3087640163057,105.746589117612,125.238826990522
"1","ALSPAC0615",28.4965322067658,17.0968584471842,9.84461729732255,8.855396028954,5.99263931011082,106.633457186871,119.433874670263
"3","ALSPAC0616",18.27699786261,46.8022671284486,7.97529403198127,6.35030261529807,2.21968672203503,100.660915775885,126.549198411197
"1","ALSPAC0617",17.9143824273791,38.6134470867553,8.33404349519583,7.45983549623246,7.88069949472023,105.38370606088,120.972352991954
"3","ALSPAC0618",17.9631554691756,55.7551838590079,7.49192955109812,5.52330796278403,9.21387456149628,99.0574927236848,119.781917996653
"1","ALSPAC0619",23.2314123711359,36.6170388416573,8.68317789032693,8.24100708957141,8.96155684102078,105.367583526836,122.948210347503
"3","ALSPAC0620",21.7187467018731,47.1795432832927,6.55680414279065,3.1835265958566,8.92156601325981,99.7867903540847,127.154765901729
"1","ALSPAC0621",53.078811853981,23.5445669846659,9.27215595538536,6.9622135779913,11.7108705916698,110.144571873718,119.170667518534
"1","ALSPAC0622",33.6430339877192,26.0217993862374,7.87960931058898,7.72152232853034,11.0833656461558,99.3309769986312,123.655809953584
"3","ALSPAC0623",17.8353363864023,47.4069635670448,7.89466553215167,6.49116939021037,9.9068330602601,102.185341741719,124.272731392721
"1","ALSPAC0624",56.1004480521733,21.4913561375939,9.42922650884556,8.66047629174132,12.2772167013641,100.398092797792,125.723644742841
"3","ALSPAC0625",22.7848466396904,54.086704665304,5.41268253970293,2.16577999458648,8.25675774404739,109.10676718432,127.264954353603
"1","ALSPAC0626",50.4341350401254,18.1935594859309,9.28649785459496,9.27090870363223,12.1548457045665,97.9091070863965,125.802966096388
"1","ALSPAC0627",29.7241565179949,34.5515716566255,8.55581255290228,8.03603430508359,NA,100.99480410604,123.151658474061
"1","ALSPAC0628",41.7745514653208,31.2308352269423,7.82542892130362,4.88160391020514,12.9131538872897,103.132517443392,120.713381883558
"1","ALSPAC0629",31.913781539842,32.4924588009446,9.18772059673417,7.39145273281117,12.3683222224056,108.40234657408,119.93182135292
"1","ALSPAC0630",36.7489208207751,24.1075179274818,9.02268424826211,8.10446769310644,7.41288050696548,109.215824259222,119.275311445606
"1","ALSPAC0631",36.2785386039323,34.4890384316478,7.67029415001049,7.51066356677708,12.8556084205345,104.139300753162,118.834761657375
"3","ALSPAC0632",27.1315833856065,40.770257866475,6.59167365203897,3.82990256957658,8.65334107180215,101.285456565911,111.71924440696
"1","ALSPAC0633",41.4971881306999,29.0545377706752,8.990565635631,8.15524349911567,9.44437593650197,100.76190185795,124.503653699119
"3","ALSPAC0634",12.5364537851918,51.3327103722891,8.56749675074571,7.24725355417712,3.87062601160473,94.7092008258373,119.650205391849
"2","ALSPAC0635",9.74409034642386,72.03000630506,4.40868935695087,3.55604143341878,4.83882148927276,102.190670228256,112.011416223597
"2","ALSPAC0636",-2.43046583501013,75.2583999413616,3.54968225864709,4.06618335119129,1.4433616455775,104.26846294017,124.888676013017
